Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Discount Flag,High Value,Customer Segment,Frequency Category,CLV,AOV,Discount Impact,Review Category
3009,39,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Weekly,Middle Age,0,1,Loyal,High,1634,4.3,0,Good
3010,62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Fortnightly,Senior,0,0,Loyal,High,584,8.11111111111111,0,Good
3011,70,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Free Shipping,No,No,15,Credit Card,Annually,Senior,0,0,Loyal,High,675,2.8125,0,Average
3012,20,Female,Belt,Accessories,70,Nevada,S,Brown,Summer,3.0,No,Next Day Air,No,No,18,Credit Card,Every 3 Months,Young Adult,0,0,Loyal,High,1260,3.6842105263157894,0,Average
3013,42,Female,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,No,Standard,No,No,16,PayPal,Annually,Middle Age,0,0,Loyal,High,1040,3.823529411764706,0,Average
3014,41,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,No,13,Cash,Monthly,Middle Age,0,0,Loyal,High,715,3.9285714285714284,0,Good
3015,24,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,No,Express,No,No,38,PayPal,Every 3 Months,Young Adult,0,0,Loyal,,2470,1.6666666666666667,0,Good
3016,37,Female,Scarf,Accessories,21,Wyoming,XL,Lavender,Spring,2.8,No,Express,No,No,27,Bank Transfer,Bi-Weekly,Middle Age,0,0,Loyal,,567,0.75,0,Poor
3017,30,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,No,Store Pickup,No,No,31,Bank Transfer,Quarterly,Adult,0,0,Loyal,,806,0.8125,0,Good
3018,58,Female,Sunglasses,Accessories,71,Wisconsin,S,Purple,Summer,3.3,No,Next Day Air,No,No,24,Cash,Bi-Weekly,Senior,0,0,Loyal,,1704,2.84,0,Average
3019,43,Female,Boots,Footwear,41,Texas,M,Green,Summer,3.0,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,Middle Age,0,0,Loyal,,861,1.8636363636363635,0,Average
3020,19,Female,Jacket,Outerwear,44,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15,PayPal,Annually,Young Adult,0,0,Loyal,High,660,2.75,0,Average
3021,23,Female,Jeans,Clothing,81,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,48,Venmo,Every 3 Months,Young Adult,0,1,Loyal,,3888,1.653061224489796,0,Poor
3022,65,Female,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,No,2-Day Shipping,No,No,47,Cash,Quarterly,Senior,0,0,Loyal,,3619,1.6041666666666667,0,Good
3023,58,Female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23,PayPal,Weekly,Senior,0,0,Loyal,,598,1.0833333333333333,0,Good
3024,50,Female,Backpack,Accessories,31,Indiana,M,Brown,Summer,2.9,No,Express,No,No,4,PayPal,Quarterly,Middle Age,0,0,Returning,Medium,124,6.2,0,Poor
3025,67,Female,Blouse,Clothing,82,Idaho,S,White,Spring,4.0,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,Senior,0,1,Loyal,,3854,1.7083333333333333,0,Good
3026,40,Female,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,No,Store Pickup,No,No,7,PayPal,Monthly,Middle Age,0,0,Loyal,High,420,7.5,0,Average
3027,55,Female,Shirt,Clothing,70,Tennessee,L,Magenta,Fall,2.5,No,Free Shipping,No,No,6,Credit Card,Annually,Senior,0,0,Loyal,High,420,10.0,0,Poor
3028,52,Female,Hoodie,Clothing,26,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,No,47,Credit Card,Quarterly,Senior,0,0,Loyal,,1222,0.5416666666666666,0,Poor
3029,62,Female,Dress,Clothing,100,California,L,Charcoal,Summer,3.0,No,Free Shipping,No,No,7,PayPal,Every 3 Months,Senior,0,1,Loyal,High,700,12.5,0,Average
3030,64,Female,Dress,Clothing,82,Georgia,M,Gold,Summer,3.1,No,Free Shipping,No,No,1,Debit Card,Quarterly,Senior,0,1,New,Low,82,41.0,0,Average
3031,43,Female,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,No,23,Credit Card,Weekly,Middle Age,0,0,Loyal,,552,1.0,0,Poor
3032,61,Female,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,No,2-Day Shipping,No,No,30,Credit Card,Monthly,Senior,0,0,Loyal,,2220,2.3870967741935485,0,Good
3033,26,Female,Backpack,Accessories,58,California,XL,Green,Summer,3.5,No,Next Day Air,No,No,24,Credit Card,Quarterly,Adult,0,0,Loyal,,1392,2.32,0,Average
3034,22,Female,Sweater,Clothing,56,Alabama,L,Orange,Spring,2.6,No,Store Pickup,No,No,9,PayPal,Weekly,Young Adult,0,0,Loyal,High,504,5.6,0,Poor
3035,51,Female,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,No,25,Credit Card,Quarterly,Senior,0,0,Loyal,,925,1.4230769230769231,0,Average
3036,69,Female,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,No,Free Shipping,No,No,18,Cash,Bi-Weekly,Senior,0,0,Loyal,High,1152,3.3684210526315788,0,Good
3037,50,Female,Hoodie,Clothing,58,Vermont,S,Violet,Spring,4.3,No,Next Day Air,No,No,7,Venmo,Fortnightly,Middle Age,0,0,Loyal,High,406,7.25,0,Good
3038,51,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,No,Next Day Air,No,No,2,Cash,Annually,Senior,0,0,Returning,Low,88,14.666666666666666,0,Good
3039,56,Female,Jewelry,Accessories,39,Georgia,M,Brown,Summer,4.2,No,Free Shipping,No,No,36,Debit Card,Annually,Senior,0,0,Loyal,,1404,1.054054054054054,0,Good
3040,59,Female,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,No,Next Day Air,No,No,31,PayPal,Bi-Weekly,Senior,0,0,Loyal,,1488,1.5,0,Average
3041,18,Female,Handbag,Accessories,32,Nebraska,M,Gold,Fall,4.1,No,Express,No,No,10,Cash,Fortnightly,,0,0,Loyal,High,320,2.909090909090909,0,Good
3042,48,Female,Handbag,Accessories,79,Rhode Island,M,Orange,Winter,4.0,No,Express,No,No,27,PayPal,Monthly,Middle Age,0,0,Loyal,,2133,2.8214285714285716,0,Good
3043,53,Female,Coat,Outerwear,27,South Dakota,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,14,PayPal,Every 3 Months,Senior,0,0,Loyal,High,378,1.8,0,Poor
3044,45,Female,Belt,Accessories,98,Illinois,S,Peach,Fall,2.6,No,Store Pickup,No,No,17,Credit Card,Monthly,Middle Age,0,1,Loyal,High,1666,5.444444444444445,0,Poor
3045,21,Female,Boots,Footwear,67,North Carolina,M,Magenta,Winter,2.7,No,Free Shipping,No,No,10,Bank Transfer,Quarterly,Young Adult,0,0,Loyal,High,670,6.090909090909091,0,Poor
3046,42,Female,Socks,Clothing,37,Florida,L,Black,Winter,4.6,No,2-Day Shipping,No,No,4,PayPal,Bi-Weekly,Middle Age,0,0,Returning,Medium,148,7.4,0,Good
3047,60,Female,Shoes,Footwear,49,Pennsylvania,M,White,Spring,3.2,No,Store Pickup,No,No,25,Cash,Every 3 Months,Senior,0,0,Loyal,,1225,1.8846153846153846,0,Average
3048,21,Female,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,No,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,Young Adult,0,0,Returning,Medium,222,18.5,0,Good
3049,69,Female,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,No,Standard,No,No,47,Venmo,Fortnightly,Senior,0,1,Loyal,,4371,1.9375,0,Average
3050,40,Female,Handbag,Accessories,60,Utah,L,Red,Summer,3.0,No,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly,Middle Age,0,0,Loyal,,2460,1.4285714285714286,0,Average
3051,31,Female,Coat,Outerwear,76,Kentucky,S,Green,Spring,3.6,No,Standard,No,No,28,Venmo,Every 3 Months,Adult,0,0,Loyal,,2128,2.6206896551724137,0,Average
3052,44,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,No,Express,No,No,49,Debit Card,Every 3 Months,Middle Age,0,0,Loyal,,3136,1.28,0,Good
3053,48,Female,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,No,Store Pickup,No,No,7,Bank Transfer,Fortnightly,Middle Age,0,0,Loyal,High,266,4.75,0,Good
3054,32,Female,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,No,Next Day Air,No,No,22,Bank Transfer,Monthly,Adult,0,1,Loyal,,2002,3.9565217391304346,0,Average
3055,42,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,2-Day Shipping,No,No,34,Venmo,Monthly,Middle Age,0,0,Loyal,,2380,2.0,0,Good
3056,27,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5.0,No,Standard,No,No,5,Debit Card,Bi-Weekly,Adult,0,0,Returning,Medium,110,3.6666666666666665,0,Good
3057,69,Female,Gloves,Accessories,59,New Jersey,M,Beige,Spring,3.8,No,Standard,No,No,15,Cash,Bi-Weekly,Senior,0,0,Loyal,High,885,3.6875,0,Average
3058,67,Female,Backpack,Accessories,22,North Carolina,M,Blue,Spring,3.4,No,Next Day Air,No,No,26,Bank Transfer,Weekly,Senior,0,0,Loyal,,572,0.8148148148148148,0,Average
3059,41,Female,Handbag,Accessories,74,West Virginia,S,Orange,Winter,3.8,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly,Middle Age,0,0,Returning,Medium,222,18.5,0,Average
3060,46,Female,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3.2,No,Express,No,No,42,Credit Card,Quarterly,Middle Age,0,0,Loyal,,2982,1.6511627906976745,0,Average
3061,47,Female,Coat,Outerwear,80,California,S,Charcoal,Summer,4.7,No,Store Pickup,No,No,1,Venmo,Monthly,Middle Age,0,0,New,Low,80,40.0,0,Good
3062,33,Female,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,No,Express,No,No,20,PayPal,Every 3 Months,Adult,0,0,Loyal,High,1180,2.8095238095238093,0,Good
3063,51,Female,Backpack,Accessories,96,California,L,Green,Fall,3.3,No,Standard,No,No,39,PayPal,Monthly,Senior,0,1,Loyal,,3744,2.4,0,Average
3064,26,Female,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,3.9,No,Store Pickup,No,No,24,Credit Card,Fortnightly,Adult,0,0,Loyal,,1032,1.72,0,Average
3065,22,Female,Belt,Accessories,76,Idaho,S,Cyan,Winter,3.6,No,Express,No,No,49,Bank Transfer,Quarterly,Young Adult,0,0,Loyal,,3724,1.52,0,Average
3066,49,Female,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,No,7,Venmo,Bi-Weekly,Middle Age,0,0,Loyal,High,413,7.375,0,Poor
3067,58,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months,Senior,0,0,Loyal,High,624,3.4285714285714284,0,Good
3068,70,Female,Belt,Accessories,22,Missouri,S,Gray,Spring,3.5,No,Free Shipping,No,No,2,Cash,Weekly,Senior,0,0,Returning,Low,44,7.333333333333333,0,Average
3069,32,Female,Boots,Footwear,40,California,M,Indigo,Winter,4.2,No,Express,No,No,4,Debit Card,Weekly,Adult,0,0,Returning,Medium,160,8.0,0,Good
3070,62,Female,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,No,Express,No,No,17,Debit Card,Quarterly,Senior,0,0,Loyal,High,1241,4.055555555555555,0,Good
3071,52,Female,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,Senior,0,0,Loyal,,1118,0.5909090909090909,0,Poor
3072,23,Female,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,No,No,6,PayPal,Monthly,Young Adult,0,0,Loyal,High,246,5.857142857142857,0,Average
3073,26,Female,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,No,Standard,No,No,46,PayPal,Quarterly,Adult,0,1,Loyal,,4508,2.0851063829787235,0,Average
3074,58,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly,Senior,0,0,Loyal,High,441,7.875,0,Average
3075,26,Female,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly,Adult,0,0,Loyal,,1870,1.5714285714285714,0,Good
3076,54,Female,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months,Senior,0,1,Loyal,,1890,4.090909090909091,0,Average
3077,66,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly,Senior,0,0,Loyal,High,598,3.2857142857142856,0,Average
3078,60,Female,Sweater,Clothing,88,Illinois,S,Red,Spring,3.0,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly,Senior,0,1,Loyal,,2904,2.588235294117647,0,Average
3079,32,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,Adult,0,1,Loyal,,2280,3.8,0,Poor
3080,48,Female,Belt,Accessories,31,Wyoming,M,Maroon,Fall,4.0,No,Store Pickup,No,No,4,Bank Transfer,Annually,Middle Age,0,0,Returning,Medium,124,6.2,0,Good
3081,69,Female,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly,Senior,0,0,Returning,Medium,210,7.0,0,Good
3082,64,Female,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly,Senior,0,0,Loyal,High,484,3.6666666666666665,0,Good
3083,56,Female,T-shirt,Clothing,99,Utah,M,Maroon,Spring,4.0,No,Next Day Air,No,No,20,Bank Transfer,Annually,Senior,0,1,Loyal,High,1980,4.714285714285714,0,Good
3084,22,Female,Pants,Clothing,20,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly,Young Adult,0,0,Loyal,,560,0.6896551724137931,0,Average
3085,46,Female,Scarf,Accessories,37,Idaho,S,Indigo,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly,Middle Age,0,0,Loyal,,1591,0.8409090909090909,0,Average
3086,24,Female,Sweater,Clothing,50,Nevada,L,Gray,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months,Young Adult,0,0,Loyal,High,500,4.545454545454546,0,Poor
3087,47,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months,Middle Age,0,0,Loyal,,1898,2.7037037037037037,0,Average
3088,62,Female,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly,Senior,0,1,Loyal,,2436,2.8,0,Average
3089,34,Female,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly,Adult,0,0,Loyal,,2240,1.7777777777777777,0,Average
3090,50,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly,Middle Age,0,0,Loyal,,483,0.875,0,Good
3091,29,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly,Adult,0,0,Loyal,High,540,2.25,0,Good
3092,68,Female,Dress,Clothing,81,Nevada,L,Orange,Winter,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually,Senior,0,1,Loyal,,3726,1.7234042553191489,0,Average
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,Senior,0,0,Loyal,High,756,3.6,0,Average
3094,29,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months,Adult,0,0,Loyal,High,1071,3.5,0,Good
3095,22,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,No,Store Pickup,No,No,9,Cash,Weekly,Young Adult,0,0,Loyal,High,531,5.9,0,Poor
3096,62,Female,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly,Senior,0,0,Loyal,High,689,3.7857142857142856,0,Average
3097,69,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly,Senior,0,0,Loyal,High,1260,3.0,0,Average
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly,Middle Age,0,0,Loyal,,1287,0.825,0,Average
3099,66,Female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly,Senior,0,0,Loyal,,3200,1.2549019607843137,0,Average
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly,Middle Age,0,1,Loyal,,2058,4.454545454545454,0,Poor
3101,50,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,No,Express,No,No,3,Bank Transfer,Weekly,Middle Age,0,1,Returning,Medium,255,21.25,0,Average
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly,Adult,0,1,Loyal,High,738,8.2,0,Poor
3103,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly,Senior,0,1,Loyal,,2465,2.8333333333333335,0,Good
3104,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly,Adult,0,0,Loyal,,1554,0.8604651162790697,0,Average
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly,Middle Age,0,0,Loyal,,2296,1.3333333333333333,0,Good
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly,Middle Age,0,0,Loyal,High,561,1.8333333333333333,0,Poor
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually,Senior,0,0,Loyal,High,1140,2.7142857142857144,0,Good
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly,Senior,0,0,Loyal,High,558,1.631578947368421,0,Good
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly,Middle Age,0,0,Loyal,High,483,8.625,0,Average
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly,Senior,0,1,Loyal,,4324,1.9166666666666667,0,Good
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly,Young Adult,0,0,Returning,Low,92,15.333333333333334,0,Good
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly,Young Adult,0,1,Loyal,,2025,3.1153846153846154,0,Good
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,No,Express,No,No,26,Venmo,Annually,Young Adult,0,1,Loyal,,2522,3.5925925925925926,0,Average
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly,Middle Age,0,1,Returning,Low,186,31.0,0,Poor
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly,Young Adult,0,0,Loyal,,2520,1.2173913043478262,0,Good
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,Adult,0,0,Loyal,High,477,5.3,0,Good
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly,Middle Age,0,0,New,Low,66,33.0,0,Average
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,No,Free Shipping,No,No,4,PayPal,Bi-Weekly,Middle Age,0,0,Returning,Medium,200,10.0,0,Average
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly,Senior,0,1,Loyal,,3007,3.03125,0,Good
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,Senior,0,0,Loyal,,1659,3.590909090909091,0,Good
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,No,No,32,Debit Card,Fortnightly,Middle Age,0,0,Loyal,,2432,2.303030303030303,0,Good
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly,Senior,0,0,Loyal,High,608,2.235294117647059,0,Poor
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,No,Express,No,No,34,Credit Card,Fortnightly,Young Adult,0,0,Loyal,,1530,1.2857142857142858,0,Average
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly,Senior,0,0,Loyal,,3080,1.8780487804878048,0,Average
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months,Senior,0,0,Returning,Medium,204,10.2,0,Average
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,3,Cash,Quarterly,Adult,0,0,Returning,Medium,78,6.5,0,Good
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly,Senior,0,0,Loyal,,2128,2.6206896551724137,0,Poor
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months,Senior,0,1,Loyal,,4042,2.1363636363636362,0,Average
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,No,Standard,No,No,20,Cash,Annually,Senior,0,0,Loyal,High,640,1.5238095238095237,0,Good
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,No,Express,No,No,40,Venmo,Every 3 Months,Senior,0,0,Loyal,,800,0.4878048780487805,0,Good
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months,Senior,0,0,Loyal,,680,0.5714285714285714,0,Good
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Adult,0,0,Loyal,High,649,4.916666666666667,0,Poor
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,26,Cash,Quarterly,Adult,0,1,Loyal,,2522,3.5925925925925926,0,Good
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly,Senior,0,0,Loyal,,1972,2.2666666666666666,0,Good
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly,Adult,0,0,Loyal,,3102,1.375,0,Good
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly,Senior,0,1,Loyal,,4080,1.7346938775510203,0,Good
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly,Senior,0,0,Loyal,,928,1.0666666666666667,0,Average
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly,Adult,0,0,Loyal,High,616,2.933333333333333,0,Poor
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months,Middle Age,0,1,Loyal,,3800,2.317073170731707,0,Good
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Weekly,Adult,0,1,Returning,Medium,340,17.0,0,Good
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly,Adult,0,0,Loyal,,1628,1.1578947368421053,0,Good
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly,Middle Age,0,0,Loyal,,1410,0.625,0,Good
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,No,No,1,Venmo,Quarterly,Young Adult,0,0,New,Low,21,10.5,0,Good
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly,Senior,0,0,Loyal,,572,0.8148148148148148,0,Poor
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly,Young Adult,0,0,Loyal,High,840,5.384615384615385,0,Poor
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,No,Standard,No,No,16,PayPal,Fortnightly,Senior,0,0,Loyal,High,464,1.7058823529411764,0,Good
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually,Young Adult,0,1,Loyal,High,1577,4.15,0,Good
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly,Middle Age,0,1,Loyal,,2079,4.5,0,Good
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly,Middle Age,0,0,Loyal,High,525,2.1875,0,Good
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,No,9,Venmo,Annually,,0,0,Loyal,High,360,4.0,0,Good
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly,Senior,0,0,Loyal,High,175,3.125,0,Poor
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,Senior,0,0,Loyal,,3008,1.3333333333333333,0,Average
